geoid,APPLIANCE,Adopt-A-Basket,Air Quality,Animal Abuse,Animal Facility - No Permit,Animal in a Park,Asbestos,BEST/Site Safety,Beach/Pool/Sauna Complaint,Bike Rack Condition,Bike/Roller/Skate Chronic,Blocked Driveway,Boilers,Bottled Water,Bridge Condition,Broken Muni Meter,Broken Parking Meter,Building Condition,Building/Use,Bus Stop Shelter Placement,CONSTRUCTION,Calorie Labeling,City Vehicle Placard Complaint,Collection Truck Noise,Construction,Consumer Complaint,Cranes and Derricks,Curb Condition,DOF Parking - Tax Exemption,DOF Property - Reduction Issue,DOOR/WINDOW,DPR Internal,Damaged Tree,Dead Tree,Derelict Bicycle,Derelict Vehicle,Derelict Vehicles,Dirty Conditions,Disorderly Youth,Drinking,Drinking Water,EAP Inspection - F59,ELECTRIC,ELEVATOR,Electrical,Elevator,Emergency Response Team (ERT),FLOORING/STAIRS,Fire Alarm - Addition,Fire Alarm - Modification,Fire Alarm - New System,Fire Alarm - Reinspection,Fire Alarm - Replacement,Fire Safety Director - F58,Food Establishment,Food Poisoning,For Hire Vehicle Complaint,For Hire Vehicle Report,Found Property,GENERAL,GENERAL CONSTRUCTION,Gas Station Discharge Lines,General Construction/Plumbing,Graffiti,HEAT/HOT WATER,HEATING,Harboring Bees/Wasps,Hazardous Materials,Hazmat Storage/Use,Highway Condition,Highway Sign - Damaged,Highway Sign - Dangling,Highway Sign - Missing,Homeless Encampment,Homeless Person Assistance,Illegal Animal Kept as Pet,Illegal Animal Sold,Illegal Fireworks,Illegal Parking,Illegal Tree Damage,Indoor Air Quality,Indoor Sewage,Industrial Waste,Investigations and Discipline (IAD),Lead,Legal Services Provider Complaint,Lifeguard,Literature Request,Litter Basket / Request,Maintenance or Facility,Miscellaneous Categories,Missed Collection (All Materials),Mold,Municipal Parking Facility,NONCONST,Noise,Noise - Commercial,Noise - Helicopter,Noise - House of Worship,Noise - Park,Noise - Street/Sidewalk,Noise - Vehicle,Non-Residential Heat,OUTSIDE BUILDING,Open Flame Permit,Other Enforcement,Overflowing Litter Baskets,Overflowing Recycling Baskets,Overgrown Tree/Branches,PAINT - PLASTER,PAINT/PLASTER,PLUMBING,Panhandling,Plant,Plumbing,Poison Ivy,Posting Advertisement,Public Assembly,Public Assembly - Temporary,Public Payphone Complaint,Public Toilet,Radioactive Material,Rangehood,Recycling Enforcement,Request Xmas Tree Collection,Rodent,Root/Sewer/Sidewalk Condition,SAFETY,SG-98,SG-99,Sanitation Condition,Scaffold Safety,School Maintenance,Senior Center Complaint,Sewer,Sidewalk Condition,Smoking,Snow,Special Enforcement,Special Natural Area District (SNAD),Special Projects Inspection Team (SPIT),Sprinkler - Mechanical,Squeegee,Stalled Sites,Standing Water,Standpipe - Mechanical,Street Condition,Street Light Condition,Street Sign - Damaged,Street Sign - Dangling,Street Sign - Missing,Sweeping/Inadequate,Sweeping/Missed,Tanning,Tattooing,Taxi Complaint,Taxi Report,Traffic,Traffic Signal Condition,Trans Fat,Transportation Provider Complaint,UNSANITARY CONDITION,Unleashed Dog,Unsanitary Animal Facility,Unsanitary Animal Pvt Property,Unsanitary Pigeon Condition,Urinating in Public,VACANT APARTMENT,Vacant Lot,Vending,Violation of Park Rules,WATER LEAK,Water Conservation,Water Quality,Water System,Window Guard,X-Ray Machine/Equipment
36047090000,9,0,0,10,0,1,1,0,0,0,0,38,0,0,0,4,0,0,27,0,0,0,0,0,0,14,0,0,0,0,27,0,4,2,0,2,5,4,0,1,0,0,35,0,0,3,0,19,0,1,1,0,0,0,1,0,1,0,0,18,4,0,9,2,77,88,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1,0,0,4,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,5,7,0,1,0,2,0,0,4,15,29,37,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,0,6,0,0,0,14,0,0,4,3,0,0,0,0,0,0,0,27,32,5,1,2,1,1,0,0,2,0,2,14,0,0,48,0,0,2,0,1,0,1,0,0,21,0,1,13,0,0
36061000800,5,0,7,4,0,1,0,1,0,0,0,27,1,0,58,73,0,0,25,0,0,0,0,0,1,37,0,0,2,2,9,0,2,1,4,1,1,17,2,2,0,0,14,0,3,6,0,8,0,0,1,1,0,12,14,7,0,0,0,3,1,0,32,17,93,56,0,7,0,0,0,0,0,4,4,0,0,0,50,2,3,0,1,0,3,0,0,0,3,15,2,8,0,0,1,26,8,6,1,75,18,5,3,0,0,5,0,0,2,2,30,12,0,0,3,0,0,0,0,1,0,0,0,1,1,17,0,1,0,0,23,0,0,0,14,5,2,2,0,0,5,0,0,0,1,0,82,36,4,0,11,0,0,0,0,33,1,1,45,0,0,23,0,0,0,0,1,0,0,3,1,5,0,1,38,0,0
36005042000,19,0,0,1,0,0,1,0,0,0,0,68,2,0,0,13,0,0,8,0,0,0,0,0,0,2,0,0,0,1,68,0,3,0,0,1,0,13,0,0,0,0,54,1,1,1,0,44,0,0,0,1,0,0,0,0,1,0,0,54,30,0,6,6,215,130,0,1,0,0,0,0,0,3,0,0,0,0,12,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,8,3,2,0,0,0,4,4,3,2,0,3,0,0,5,28,148,102,1,0,4,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,9,0,0,0,6,1,0,5,0,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,1,0,0,0,0,0,109,0,0,2,0,0,0,0,0,0,67,2,4,10,0,0
36047084800,0,0,0,8,0,0,0,0,0,0,0,42,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,11,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,23,14,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,9,0,13,3,0,0,2,0,0,0,0,0,0,0,0,1,0,1,5,2,0,0,17,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0,9,1,3,1,2,2,6,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,15,0,0
36005022300,15,0,2,5,0,0,0,0,0,0,0,14,2,0,0,10,0,0,2,0,0,0,0,0,0,20,0,0,0,1,48,0,1,1,0,0,4,11,0,0,1,0,27,1,6,10,0,42,0,0,0,0,0,0,2,1,2,0,0,27,19,0,2,7,146,156,0,1,0,0,0,0,0,3,0,0,1,0,17,1,0,1,0,0,2,0,0,0,4,5,0,3,0,0,4,1,26,0,0,0,99,24,0,2,0,1,3,0,0,18,155,106,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,9,0,0,5,0,1,0,11,0,0,4,4,0,0,0,0,0,0,0,48,1,1,2,2,0,0,0,0,1,0,0,0,0,0,81,0,0,0,0,0,0,0,4,1,62,2,0,71,0,0
36005004100,5,0,0,10,0,0,0,1,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,6,0,2,1,0,0,0,7,0,1,0,0,7,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,7,4,0,4,6,68,75,1,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0,3,0,0,0,0,0,2,3,0,2,0,0,2,8,1,0,0,3,18,1,0,0,0,3,2,0,3,3,46,24,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,3,0,1,1,0,6,2,0,0,0,0,0,0,0,10,0,0,1,1,0,1,0,0,5,0,1,0,0,0,36,0,0,0,0,1,0,3,0,5,22,1,1,10,0,0
36047030200,0,0,1,5,0,0,0,0,0,0,0,29,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,16,6,0,18,2,8,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,1,0,0,5,0,11,18,0,0,0,0,0,0,0,0,0,0,0,0,47,3,1,1,1,0,1,0,0,0,0,1,0,11,0,0,0,5,4,0,0,1,1,1,0,0,0,1,0,0,19,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,1,0,0,10,0,0,0,17,1,1,7,0,0,0,0,0,0,1,0,27,24,0,1,0,1,1,0,0,0,0,0,7,0,0,5,4,0,0,0,1,0,0,0,0,3,1,0,7,0,0
36061022700,16,0,6,2,0,0,1,0,0,0,0,1,5,0,0,0,0,0,13,0,0,0,1,0,0,3,0,0,0,1,50,0,5,2,2,2,6,22,0,0,0,0,59,1,7,24,0,26,0,0,1,1,0,0,2,3,1,0,0,65,26,0,23,7,228,269,0,1,0,0,0,0,0,0,0,0,0,0,42,1,5,0,0,0,2,0,0,0,4,0,0,8,0,0,24,25,37,0,3,0,26,11,0,0,0,5,1,0,6,21,99,140,0,0,9,0,0,0,0,0,0,0,0,0,1,42,0,10,0,0,4,0,1,2,3,1,5,13,0,0,1,0,0,0,2,0,37,3,1,0,0,0,1,0,0,24,0,0,0,0,0,89,0,0,4,0,1,0,0,2,0,39,0,1,24,0,0
36047117202,3,0,2,6,0,0,1,0,0,0,0,70,1,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,5,0,5,0,0,5,1,16,0,0,0,0,6,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,13,17,0,16,1,40,27,1,0,0,0,0,0,0,4,0,0,0,0,15,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,5,22,0,0,0,1,0,0,4,8,26,30,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,4,0,0,7,0,0,0,9,1,0,5,0,0,0,0,0,0,1,0,28,11,0,0,0,0,1,0,2,0,0,1,4,0,0,18,0,0,0,0,0,0,0,0,1,18,2,0,19,0,0
36005004800,7,0,1,4,0,0,0,0,0,0,0,17,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,0,38,0,0,0,0,0,1,4,1,0,0,0,21,0,0,0,0,26,0,0,0,0,0,0,1,1,1,0,0,31,25,0,2,11,113,69,0,0,0,7,0,0,0,0,0,1,0,0,3,0,4,2,0,0,0,0,0,0,0,0,0,2,0,0,2,17,1,0,0,3,27,32,0,0,0,1,0,0,1,14,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,8,0,0,2,0,2,0,9,2,0,3,9,0,0,0,0,0,0,0,23,28,0,0,0,0,0,0,0,2,0,1,14,0,0,59,1,0,0,0,0,0,0,3,0,32,4,0,54,0,0
36047032500,13,0,1,8,0,0,1,0,0,0,0,8,1,0,0,0,0,0,6,0,0,0,0,0,0,5,0,1,0,0,75,0,5,1,0,1,1,16,0,0,0,0,58,1,2,12,0,52,0,0,0,0,0,0,0,0,0,0,0,49,51,0,14,2,289,181,1,0,0,0,0,0,0,0,0,0,0,0,9,2,2,0,0,0,0,0,0,0,1,0,0,6,0,0,12,15,4,0,0,0,22,13,0,2,0,1,0,0,2,29,149,133,0,0,5,0,0,0,0,0,0,0,0,2,0,19,1,1,0,0,1,1,1,0,6,2,0,1,0,0,0,0,0,0,0,0,22,14,2,0,3,0,1,0,0,2,0,0,3,0,0,86,0,0,5,0,0,0,0,0,0,52,0,0,11,0,0
36005032400,1,0,0,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,10,0,6,1,0,3,0,7,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,10,3,0,6,4,51,27,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,17,7,0,3,0,0,0,0,1,5,30,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,6,0,4,0,7,0,0,7,0,0,0,0,0,0,0,0,5,18,1,0,0,0,0,0,0,1,0,0,8,0,0,14,0,0,0,0,0,0,0,0,0,11,1,0,4,0,0
36005046000,1,0,0,2,0,0,0,0,0,0,0,28,0,0,0,4,0,0,4,0,0,0,0,0,0,11,0,0,0,0,1,0,3,0,0,7,7,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,1,17,16,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,2,0,0,0,0,1,9,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,1,0,1,0,0,12,0,0,0,0,0,0,2,0,25,17,0,1,1,0,0,0,0,1,0,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,6,0,0
36005008700,10,0,0,2,0,0,0,0,0,0,1,13,2,0,0,0,0,0,12,0,0,0,0,0,0,11,0,0,0,0,26,0,4,5,0,0,0,4,0,1,0,0,33,0,3,24,0,25,0,0,2,0,0,0,2,0,4,0,0,22,15,0,5,11,243,112,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,1,0,0,0,0,3,0,6,0,0,3,21,3,0,0,0,22,11,1,3,0,0,1,0,2,3,76,68,0,0,1,0,0,0,0,0,0,0,0,0,0,10,2,11,0,0,2,0,0,0,13,0,0,5,5,0,0,0,0,0,0,0,19,42,0,0,2,0,0,0,0,0,0,0,16,0,0,72,0,0,0,0,0,0,0,0,0,29,1,0,9,0,0
36005039000,13,0,0,4,0,0,1,0,0,0,0,55,1,0,0,0,0,0,18,0,0,0,0,0,0,4,0,0,0,0,24,0,1,0,0,1,7,18,0,0,0,0,30,0,0,3,0,8,0,0,0,0,0,0,0,1,1,0,0,12,11,0,7,18,67,135,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,2,0,0,1,0,0,0,0,0,0,3,0,0,7,8,0,0,0,0,5,1,1,1,0,8,0,0,2,0,51,44,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,7,0,1,14,0,0,0,7,0,0,6,0,0,1,0,0,0,0,0,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,51,1,0,0,0,0,0,3,1,0,17,5,0,23,0,0
36061018000,1,0,2,38,1,2,0,0,0,0,0,33,2,0,0,6,0,0,1,0,0,0,0,0,0,10,0,2,0,1,16,8,4,4,0,4,3,16,1,2,0,0,26,0,1,8,0,20,0,0,1,0,0,0,9,1,5,0,0,15,15,0,19,24,124,39,0,2,0,0,0,0,0,1,0,0,0,0,65,3,1,1,2,0,0,0,0,0,2,10,0,4,0,0,7,33,20,0,4,5,27,8,1,0,0,5,0,0,0,1,41,27,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,5,0,0,7,1,3,0,14,3,3,2,1,0,5,0,0,0,1,0,40,0,2,1,0,0,0,0,0,10,2,1,0,0,0,46,0,5,0,0,1,0,0,0,0,27,0,0,21,0,0
36005039700,9,0,0,2,0,1,0,0,0,0,0,10,2,0,0,41,0,0,2,0,0,0,2,0,1,33,0,0,0,1,13,1,4,0,0,0,7,8,0,1,0,2,26,0,0,1,0,12,1,2,2,0,0,2,7,3,2,0,0,6,21,0,1,19,65,86,0,2,0,0,0,0,0,0,0,0,0,0,17,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,4,2,14,0,0,0,6,5,4,0,0,0,0,0,5,13,60,40,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,2,0,0,1,0,0,0,16,1,0,7,15,0,0,0,0,0,0,0,33,11,1,1,4,0,0,0,0,3,1,3,10,0,0,31,1,1,0,0,0,0,0,2,0,19,0,0,6,0,0
36061007000,5,0,12,0,0,0,2,0,0,0,1,15,0,0,0,168,0,0,13,0,0,0,0,0,0,10,1,0,7,1,29,0,5,7,2,2,0,34,0,2,0,0,11,0,8,11,0,10,0,5,1,1,0,6,9,10,6,0,4,34,1,0,32,4,133,47,0,3,0,0,0,0,0,14,19,0,0,0,43,10,9,0,0,1,1,0,0,0,5,3,0,18,1,0,5,323,65,5,2,0,12,16,1,1,0,8,2,0,3,3,29,25,0,0,2,0,0,0,0,0,0,0,0,4,0,25,0,3,0,0,16,0,1,0,12,12,0,8,1,0,7,0,0,0,1,0,105,2,0,3,0,0,0,0,0,53,2,3,1,0,0,34,0,0,1,3,2,0,0,2,0,27,1,4,14,0,0
36047051601,22,0,1,6,0,0,1,1,0,0,0,59,4,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,67,0,3,2,0,2,4,4,0,0,0,0,69,0,10,6,0,61,0,0,0,0,0,0,0,0,0,0,0,39,13,0,8,2,262,256,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2,6,0,0,1,0,0,0,4,0,0,3,0,0,16,16,1,0,0,0,23,11,1,1,0,0,0,0,7,15,152,162,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,7,0,0,2,0,0,0,4,0,0,6,1,0,2,0,0,0,1,0,16,1,2,1,0,0,0,0,0,1,0,0,0,0,0,141,0,0,2,0,0,0,0,0,0,88,1,0,8,0,0
36047067200,0,0,2,1,0,0,0,0,0,0,0,32,0,0,0,1,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,0,25,21,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,3,1,3,2,0,3,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,0,1,1,0,4,0,0,0,3,56,0,0,1,5,2,0,0,0,2,1,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,2,3,0,7,0,0,0,0,0,0,0,0,26,6,1,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,7,0,0
36047030100,11,0,2,3,0,0,0,1,0,0,0,41,0,0,0,0,0,0,15,0,0,0,0,1,0,4,0,2,0,2,31,0,6,0,0,4,6,25,0,0,0,0,44,0,8,0,0,14,0,0,0,0,0,0,2,1,2,0,0,29,32,0,22,16,66,95,1,3,0,0,0,0,0,1,0,0,0,0,20,1,3,2,1,0,0,0,0,0,4,0,0,6,0,0,17,7,3,0,0,0,6,3,0,2,0,3,1,0,10,26,83,115,0,0,5,0,0,0,0,0,0,0,0,3,0,46,10,22,0,0,16,0,0,1,27,3,1,6,0,0,0,0,0,0,1,0,89,45,7,1,5,0,0,0,0,2,0,2,10,0,0,111,1,0,3,0,1,0,4,0,0,41,11,1,70,0,0
36005007100,13,0,0,4,0,0,3,0,0,0,0,15,0,0,0,13,0,0,3,0,0,0,0,0,0,49,0,0,0,1,18,0,5,2,0,0,2,12,0,1,0,1,17,1,0,3,0,12,0,0,0,1,0,0,3,2,1,0,0,14,12,0,5,22,76,101,0,0,0,0,0,0,0,1,1,0,0,0,14,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,2,3,6,0,0,3,20,5,2,2,0,2,0,0,3,9,24,27,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,9,0,0,0,18,1,0,4,7,0,0,0,0,0,1,0,79,13,3,1,3,0,0,0,2,4,0,1,23,0,0,18,0,0,0,0,0,0,6,2,1,15,0,0,18,0,0
36047080000,15,0,0,2,0,0,0,0,0,0,0,19,0,0,0,2,0,0,10,0,0,0,0,0,0,4,0,2,0,0,71,0,10,7,0,1,3,23,0,0,0,0,72,0,2,6,0,38,0,0,0,0,0,0,3,0,0,0,0,53,20,0,11,12,116,162,0,3,0,0,0,0,0,0,0,0,0,0,24,3,8,5,0,0,2,0,0,0,2,0,0,14,0,0,13,22,3,1,0,0,44,11,0,1,0,3,0,0,20,7,82,59,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,11,0,0,0,11,2,0,4,2,0,0,0,0,0,0,0,13,35,1,1,1,1,0,0,0,5,0,1,12,0,0,261,0,0,2,0,1,0,1,0,0,18,3,1,8,0,0
36047093800,6,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,11,0,2,0,0,1,2,8,0,1,0,0,15,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,17,29,0,1,1,33,32,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,1,0,0,9,0,0,5,2,9,0,0,0,5,1,0,0,0,1,0,0,4,31,34,54,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1,2,0,0,11,0,0,0,6,1,0,2,0,0,0,0,0,0,1,0,41,12,5,3,2,0,3,0,0,1,0,1,13,0,0,31,1,0,2,0,0,0,0,0,0,14,0,0,3,0,0
36061014402,6,0,15,3,0,0,6,0,0,0,0,10,2,0,0,11,0,0,5,2,0,0,0,0,0,7,0,0,3,2,3,0,4,12,2,0,0,23,0,1,0,0,13,1,1,3,0,12,0,0,0,0,0,0,4,2,1,0,4,32,3,0,13,0,60,37,0,3,0,18,0,0,0,1,0,0,0,0,27,2,5,2,0,0,1,0,0,0,0,0,0,1,0,0,2,103,6,2,0,0,9,7,0,3,0,7,0,0,2,2,25,23,0,0,3,0,0,0,0,0,0,0,0,2,0,25,0,4,0,0,2,0,0,0,10,9,2,2,4,0,2,0,0,0,0,0,34,1,2,0,0,0,0,0,0,32,1,2,0,0,0,19,0,0,0,1,0,0,0,2,1,15,0,1,16,0,0
36047025700,9,0,0,1,0,0,2,0,0,0,0,68,0,0,0,0,0,0,26,0,0,0,0,0,0,3,0,0,0,0,35,1,2,2,0,2,4,20,0,0,0,0,20,0,0,0,0,13,0,0,0,0,0,0,1,1,2,0,0,11,11,0,12,6,59,39,0,1,0,0,0,0,0,1,1,0,0,0,34,1,1,0,0,0,1,0,0,0,0,4,0,17,0,0,4,13,15,2,1,1,13,8,0,1,0,3,0,0,0,18,24,46,0,0,1,0,0,0,0,0,0,0,0,1,0,30,3,7,0,0,18,0,3,0,10,1,1,4,0,0,0,0,0,0,0,0,11,21,2,2,1,0,3,0,0,1,0,0,18,0,0,30,0,0,1,0,0,0,1,1,0,10,3,0,15,0,0
36061008900,3,0,8,1,0,0,2,2,0,0,1,8,0,0,0,19,0,0,1,0,0,0,0,0,0,4,3,0,0,2,3,0,11,9,4,1,3,30,0,0,0,3,13,0,2,0,0,3,0,0,0,0,0,3,3,3,2,0,1,8,2,0,23,7,65,49,0,4,0,0,0,0,0,2,5,0,0,0,22,7,3,1,0,0,4,0,0,0,8,1,0,33,0,0,3,93,27,6,1,1,15,11,1,0,0,5,0,0,7,3,8,22,0,0,7,0,0,0,0,0,0,0,0,1,0,13,3,7,0,0,9,0,1,0,14,6,1,5,2,0,3,0,0,0,1,0,38,0,2,0,0,0,1,0,0,28,0,2,0,0,0,8,0,0,0,2,0,0,0,1,0,3,2,0,45,0,0
36061024900,5,0,2,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,41,0,0,2,0,1,0,4,0,0,0,0,17,0,1,4,0,25,0,0,0,0,0,0,0,0,1,0,0,20,2,0,7,5,31,35,0,0,0,0,0,0,0,0,1,0,0,1,5,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,4,4,18,0,0,0,58,16,0,1,0,2,0,0,0,1,85,30,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,3,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0
36081043701,2,0,0,1,0,0,0,0,0,0,0,68,0,0,0,0,0,0,11,0,0,0,0,0,6,1,0,0,0,0,2,0,3,3,0,5,14,4,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,7,3,1,1,0,0,3,1,0,0,1,8,8,0,1,0,0,0,0,0,0,0,0,0,0,22,4,2,0,2,0,0,0,0,0,3,0,0,2,0,0,4,14,0,0,0,2,8,3,1,0,0,0,0,0,1,1,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,3,0,0,0,9,0,0,2,0,0,1,0,0,0,0,0,21,16,9,1,5,0,0,0,0,5,0,0,8,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,15,0,0
36005038000,15,0,0,11,0,0,1,0,0,0,0,43,1,0,0,0,0,0,13,0,1,0,0,0,0,1,0,0,0,0,47,0,0,0,0,6,9,22,0,0,0,0,46,0,1,3,0,36,0,0,1,3,0,0,1,0,3,0,0,40,11,0,13,6,188,132,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,5,7,5,0,0,1,10,7,3,0,0,0,0,0,5,10,83,105,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,11,0,0,10,0,4,0,11,1,0,20,1,0,0,0,0,0,0,0,5,8,1,0,0,0,0,0,0,3,0,0,2,0,0,111,0,0,1,0,0,0,3,0,0,41,0,0,32,0,0
36005036700,11,0,0,6,0,0,0,0,0,0,1,8,7,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,26,0,0,0,0,0,2,6,0,3,0,0,24,0,1,7,0,21,0,0,0,0,0,0,2,1,1,0,0,14,24,0,6,0,294,138,1,0,0,0,0,0,0,4,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,24,6,0,0,0,6,6,2,1,0,0,1,0,0,0,9,45,55,0,0,3,0,0,0,0,0,0,0,0,1,0,17,0,7,0,0,4,0,1,0,7,1,1,2,1,0,1,0,0,0,0,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,2,0,0,0,0,0,0,23,0,0,18,0,0
36047042400,1,0,0,1,0,0,1,0,0,0,0,140,0,0,0,1,0,0,14,0,0,0,0,0,0,3,0,0,0,2,10,0,5,4,1,1,4,13,0,0,0,0,10,0,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,5,3,0,5,22,52,56,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,3,7,1,0,0,0,4,0,1,3,0,12,0,0,2,14,36,27,0,0,1,0,0,0,0,0,0,0,0,1,0,6,6,1,0,0,1,0,0,0,6,0,0,7,1,0,0,0,0,0,0,0,34,5,1,1,0,0,1,0,0,1,0,0,5,0,0,25,1,0,1,0,0,0,0,0,0,29,1,1,11,0,0
36047028900,14,0,5,2,0,0,0,0,0,0,0,22,1,0,0,1,0,0,23,0,0,0,0,0,0,2,0,1,0,0,24,0,1,1,0,2,5,23,0,0,0,0,19,0,2,0,0,5,0,0,1,0,0,0,1,0,4,0,0,28,4,0,25,15,58,26,1,0,0,0,0,0,0,2,0,0,0,0,6,0,3,1,0,0,0,0,0,0,0,4,0,14,0,0,0,16,26,0,3,0,26,8,1,1,0,2,0,0,10,1,30,55,0,0,2,0,0,0,0,0,0,0,0,2,3,31,8,6,0,0,30,1,0,0,7,5,0,8,0,0,1,0,0,0,1,0,25,32,0,0,0,0,0,0,0,5,0,0,48,0,0,24,0,0,0,0,0,0,1,0,0,19,3,0,11,0,0
36005006800,6,0,0,9,0,0,1,0,0,0,0,31,0,0,0,0,0,0,10,0,1,0,0,0,0,1,0,0,0,0,23,0,2,1,0,2,0,5,0,0,0,0,16,1,0,30,0,8,0,0,0,0,0,0,0,0,1,0,0,12,15,0,4,6,50,44,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,6,6,0,0,0,0,3,17,0,0,0,0,0,0,4,11,36,53,0,0,4,0,0,0,0,0,0,0,0,0,1,17,2,1,0,0,0,0,0,0,16,1,0,5,0,0,0,0,0,0,2,0,24,29,4,1,1,0,0,0,0,3,0,0,21,0,0,32,0,0,0,0,0,0,0,2,1,9,0,0,1,0,0
